timestamp,sbe_receive_time_us,orderbook_update_time_us,arbitrage_detection_time_us,total_processing_time_us,updates_processed,opportunities_found,best_profit_percentage,avg_profit_percentage,symbol
2025-05-18 23:50:47.037,0,52,0,52,1,0,0,0,USDCUSDT
2025-05-18 23:50:47.137,0,10,0,10,1,0,0,0,USDCUSDT
2025-05-18 23:50:47.187,0,19,0,19,1,0,0,0,PAXGUSDT
2025-05-18 23:50:47.339,0,71,0,71,1,0,0,0,USDCUSDT
2025-05-18 23:50:47.402,0,67,0,67,1,0,0,0,PAXGUSDT
2025-05-18 23:50:47.403,0,23,0,23,1,0,0,0,PAXGUSDC
2025-05-18 23:50:47.437,0,44,0,44,1,0,0,0,USDCUSDT
2025-05-18 23:50:47.496,0,45,0,45,1,0,0,0,PAXGUSDC
2025-05-18 23:50:47.588,0,65,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:50:47.597,0,1057,0,1057,1,0,0,0,PAXGUSDC
2025-05-18 23:50:47.688,0,50,0,51,1,0,0,0,PAXGUSDT
2025-05-18 23:50:47.838,0,61,0,62,1,0,0,0,USDCUSDT
2025-05-18 23:50:47.888,0,61,0,61,1,0,0,0,PAXGUSDT
2025-05-18 23:50:47.895,0,30,0,30,1,0,0,0,PAXGUSDC
2025-05-18 23:50:47.940,0,56,0,56,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.037,0,37,0,37,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.088,0,69,0,69,1,0,0,0,PAXGUSDT
2025-05-18 23:50:48.240,0,67,0,68,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.396,0,67,0,68,1,0,0,0,PAXGUSDC
2025-05-18 23:50:48.438,0,92,0,93,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.538,0,51,0,51,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.637,0,79,0,80,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.739,0,67,0,68,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.790,0,49,0,50,1,0,0,0,PAXGUSDT
2025-05-18 23:50:48.839,0,95,0,95,1,0,0,0,USDCUSDT
2025-05-18 23:50:48.887,0,56,0,56,1,0,0,0,PAXGUSDT
2025-05-18 23:50:48.945,0,51,0,51,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.038,0,22,0,22,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.175,0,69,0,69,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.239,0,16,0,16,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.337,0,33,0,33,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.438,0,68,0,69,1,0,0,0,USDCUSDT
2025-05-18 23:50:49.637,0,69,0,70,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.044,0,73,0,74,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.044,0,6,0,6,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.087,0,48,0,49,1,0,0,0,PAXGUSDT
2025-05-18 23:50:50.287,0,75,0,75,1,0,0,0,PAXGUSDT
2025-05-18 23:50:50.339,0,41,0,41,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.387,0,34,0,35,1,0,0,0,PAXGUSDT
2025-05-18 23:50:50.437,0,38,0,39,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.487,0,60,0,60,1,0,0,0,PAXGUSDT
2025-05-18 23:50:50.498,0,28,0,28,1,0,0,0,PAXGUSDC
2025-05-18 23:50:50.687,0,62,0,63,1,0,0,0,PAXGUSDT
2025-05-18 23:50:50.745,0,49,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.839,0,45,0,46,1,0,0,0,USDCUSDT
2025-05-18 23:50:50.896,0,58,0,59,1,0,0,0,PAXGUSDC
2025-05-18 23:50:50.987,0,64,0,64,1,0,0,0,PAXGUSDT
2025-05-18 23:50:51.137,0,11,0,11,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.238,0,64,0,64,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.295,0,34,0,35,1,0,0,0,PAXGUSDC
2025-05-18 23:50:51.336,0,21,0,21,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.437,0,40,0,40,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.537,0,29,0,29,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.637,0,68,0,69,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.737,0,63,0,63,1,0,0,0,USDCUSDT
2025-05-18 23:50:51.891,0,66,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:50:52.287,0,73,0,74,1,0,0,0,PAXGUSDT
2025-05-18 23:50:52.337,0,48,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:50:52.388,0,64,0,64,1,0,0,0,PAXGUSDT
2025-05-18 23:50:52.438,0,52,0,52,1,0,0,0,USDCUSDT
2025-05-18 23:50:52.537,0,35,0,35,1,0,0,0,USDCUSDT
2025-05-18 23:50:52.588,0,69,0,70,1,0,0,0,PAXGUSDT
2025-05-18 23:50:52.598,0,69,0,69,1,0,0,0,PAXGUSDC
2025-05-18 23:50:52.697,0,23,0,24,1,0,0,0,PAXGUSDC
2025-05-18 23:50:52.841,0,56,0,57,1,0,0,0,USDCUSDT
2025-05-18 23:50:52.994,0,47,0,47,1,0,0,0,PAXGUSDC
2025-05-18 23:50:53.037,0,28,0,28,1,0,0,0,USDCUSDT
2025-05-18 23:50:53.095,0,60,0,60,1,0,0,0,PAXGUSDC
2025-05-18 23:50:53.187,0,80,0,81,1,0,0,0,PAXGUSDT
2025-05-18 23:50:53.339,0,25,0,25,1,0,0,0,USDCUSDT
2025-05-18 23:50:53.387,0,25,0,25,1,0,0,0,PAXGUSDT
2025-05-18 23:50:53.438,0,39,0,39,1,0,0,0,USDCUSDT
2025-05-18 23:50:53.491,0,93,0,93,1,0,0,0,PAXGUSDT
2025-05-18 23:50:53.495,0,33,0,34,1,0,0,0,PAXGUSDC
2025-05-18 23:50:53.537,0,26,0,26,1,0,0,0,USDCUSDT
2025-05-18 23:50:53.787,0,35,0,35,1,0,0,0,PAXGUSDT
2025-05-18 23:50:53.887,0,41,0,41,1,0,0,0,PAXGUSDT
2025-05-18 23:50:53.995,0,60,0,60,1,0,0,0,PAXGUSDC
2025-05-18 23:50:54.038,0,38,0,39,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.337,0,18,0,18,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.395,0,26,0,26,1,0,0,0,PAXGUSDC
2025-05-18 23:50:54.438,0,72,0,73,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.537,0,56,0,57,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.795,0,34,0,34,1,0,0,0,PAXGUSDC
2025-05-18 23:50:54.838,0,27,0,28,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.887,0,90,0,91,1,0,0,0,PAXGUSDT
2025-05-18 23:50:54.938,0,68,0,68,1,0,0,0,USDCUSDT
2025-05-18 23:50:54.996,0,56,0,56,1,0,0,0,PAXGUSDC
2025-05-18 23:50:55.037,0,29,0,29,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.139,0,60,0,60,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.337,0,52,0,53,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.387,0,50,0,50,1,0,0,0,PAXGUSDT
2025-05-18 23:50:55.436,0,14,0,14,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.488,0,22,0,22,1,0,0,0,PAXGUSDT
2025-05-18 23:50:55.537,0,36,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.587,0,29,0,30,1,0,0,0,PAXGUSDT
2025-05-18 23:50:55.737,0,61,0,61,1,0,0,0,USDCUSDT
2025-05-18 23:50:55.788,0,66,0,67,1,0,0,0,PAXGUSDT
2025-05-18 23:50:55.938,0,57,0,57,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.038,0,60,0,60,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.098,0,54,0,62,1,0,0,0,PAXGUSDC
2025-05-18 23:50:56.138,0,52,0,52,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.238,0,46,0,47,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.640,0,72,0,73,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.688,0,71,0,71,1,0,0,0,PAXGUSDT
2025-05-18 23:50:56.697,0,171,0,172,1,0,0,0,PAXGUSDC
2025-05-18 23:50:56.737,0,47,0,47,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.787,0,40,0,40,1,0,0,0,PAXGUSDT
2025-05-18 23:50:56.798,0,51,0,51,1,0,0,0,PAXGUSDC
2025-05-18 23:50:56.837,0,92,0,93,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.937,0,49,0,50,1,0,0,0,USDCUSDT
2025-05-18 23:50:56.989,0,163,0,164,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.038,0,58,0,58,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.087,0,36,0,36,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.137,0,33,0,33,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.187,0,62,0,63,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.239,0,64,0,64,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.337,0,34,0,35,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.439,0,62,0,63,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.487,0,64,0,65,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.536,0,11,0,11,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.586,0,19,0,20,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.639,0,24,0,24,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.687,0,49,0,49,1,0,0,0,PAXGUSDT
2025-05-18 23:50:57.737,0,30,0,31,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.837,0,58,0,59,1,0,0,0,USDCUSDT
2025-05-18 23:50:57.896,0,64,0,64,1,0,0,0,PAXGUSDC
2025-05-18 23:50:57.995,0,45,0,46,1,0,0,0,PAXGUSDC
2025-05-18 23:50:58.137,0,65,0,66,1,0,0,0,USDCUSDT
2025-05-18 23:50:58.238,0,66,0,66,1,0,0,0,USDCUSDT
2025-05-18 23:50:58.295,0,50,0,51,1,0,0,0,PAXGUSDC
2025-05-18 23:50:58.637,0,62,0,63,1,0,0,0,USDCUSDT
2025-05-18 23:50:58.688,0,67,0,68,1,0,0,0,PAXGUSDT
2025-05-18 23:50:58.699,0,65,0,65,1,0,0,0,PAXGUSDC
2025-05-18 23:50:58.796,0,31,0,31,1,0,0,0,PAXGUSDC
2025-05-18 23:50:58.889,0,62,0,62,1,0,0,0,PAXGUSDT
2025-05-18 23:50:58.941,0,49,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:50:58.988,0,61,0,62,1,0,0,0,PAXGUSDT
2025-05-18 23:50:59.037,0,35,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.139,0,44,0,44,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.194,0,21,0,21,1,0,0,0,PAXGUSDC
2025-05-18 23:50:59.236,0,12,0,12,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.338,0,45,0,46,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.389,0,33,0,33,1,0,0,0,PAXGUSDT
2025-05-18 23:50:59.441,0,55,0,55,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.538,0,45,0,46,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.595,0,60,0,61,1,0,0,0,PAXGUSDC
2025-05-18 23:50:59.637,0,60,0,60,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.737,0,23,0,23,1,0,0,0,USDCUSDT
2025-05-18 23:50:59.791,0,48,0,49,1,0,0,0,PAXGUSDT
2025-05-18 23:50:59.837,0,65,0,66,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.041,0,65,0,66,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.095,0,34,0,35,1,0,0,0,PAXGUSDC
2025-05-18 23:51:00.137,0,25,0,25,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.340,0,57,0,58,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.439,0,29,0,29,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.488,0,57,0,58,1,0,0,0,PAXGUSDT
2025-05-18 23:51:00.497,0,32,0,32,1,0,0,0,PAXGUSDC
2025-05-18 23:51:00.637,0,58,0,58,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.786,0,19,0,19,1,0,0,0,PAXGUSDT
2025-05-18 23:51:00.836,0,17,0,17,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.888,0,10,0,10,1,0,0,0,PAXGUSDT
2025-05-18 23:51:00.938,0,11,0,11,1,0,0,0,USDCUSDT
2025-05-18 23:51:00.992,0,15,0,15,1,0,0,0,PAXGUSDT
2025-05-18 23:51:01.137,0,12,0,12,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.187,0,62,0,62,1,0,0,0,PAXGUSDT
2025-05-18 23:51:01.237,0,32,0,33,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.339,0,64,0,65,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.538,0,36,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.637,0,40,0,40,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.838,0,18,0,19,1,0,0,0,USDCUSDT
2025-05-18 23:51:01.886,0,19,0,20,1,0,0,0,PAXGUSDT
2025-05-18 23:51:01.987,0,100,0,101,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.037,0,93,0,94,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.138,0,104,0,104,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.238,0,55,0,56,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.287,0,79,0,79,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.338,0,56,0,56,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.388,0,69,0,69,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.395,0,32,0,32,1,0,0,0,PAXGUSDC
2025-05-18 23:51:02.437,0,28,0,28,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.587,0,53,0,55,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.637,0,68,0,68,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.737,0,39,0,39,1,0,0,0,USDCUSDT
2025-05-18 23:51:02.788,0,59,0,60,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.887,0,59,0,59,1,0,0,0,PAXGUSDT
2025-05-18 23:51:02.987,0,55,0,56,1,0,0,0,PAXGUSDT
2025-05-18 23:51:03.045,0,106,0,106,1,0,0,0,USDCUSDT
2025-05-18 23:51:03.087,0,29,0,29,1,0,0,0,PAXGUSDT
2025-05-18 23:51:03.287,0,61,0,61,1,0,0,0,PAXGUSDT
2025-05-18 23:51:03.340,0,73,0,74,1,0,0,0,USDCUSDT
2025-05-18 23:51:03.437,0,40,0,41,1,0,0,0,USDCUSDT
2025-05-18 23:51:03.495,0,71,0,71,1,0,0,0,PAXGUSDC
2025-05-18 23:51:03.596,0,66,0,67,1,0,0,0,PAXGUSDC
2025-05-18 23:51:03.836,0,32,0,32,1,0,0,0,USDCUSDT
2025-05-18 23:51:03.887,0,41,0,41,1,0,0,0,PAXGUSDT
2025-05-18 23:51:03.996,0,32,0,32,1,0,0,0,PAXGUSDC
2025-05-18 23:51:04.095,0,17,0,17,1,0,0,0,PAXGUSDC
2025-05-18 23:51:04.236,0,10,0,10,1,0,0,0,USDCUSDT
2025-05-18 23:51:04.537,0,61,0,61,1,0,0,0,USDCUSDT
2025-05-18 23:51:04.637,0,55,0,56,1,0,0,0,USDCUSDT
2025-05-18 23:51:04.741,0,65,0,65,1,0,0,0,USDCUSDT
2025-05-18 23:51:04.792,0,56,0,57,1,0,0,0,PAXGUSDT
2025-05-18 23:51:04.797,0,35,0,35,1,0,0,0,PAXGUSDC
2025-05-18 23:51:04.944,0,64,0,64,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.187,0,42,0,42,1,0,0,0,PAXGUSDT
2025-05-18 23:51:05.237,0,29,0,29,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.294,0,33,0,33,1,0,0,0,PAXGUSDC
2025-05-18 23:51:05.388,0,51,0,52,1,0,0,0,PAXGUSDT
2025-05-18 23:51:05.437,0,62,0,62,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.487,0,50,0,51,1,0,0,0,PAXGUSDT
2025-05-18 23:51:05.537,0,38,0,39,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.591,0,61,0,61,1,0,0,0,PAXGUSDT
2025-05-18 23:51:05.637,0,45,0,45,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.738,0,41,0,41,1,0,0,0,USDCUSDT
2025-05-18 23:51:05.888,0,69,0,69,1,0,0,0,PAXGUSDT
2025-05-18 23:51:05.937,0,86,0,86,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.037,0,61,0,62,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.086,0,12,0,12,1,0,0,0,PAXGUSDT
2025-05-18 23:51:06.236,0,36,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.587,0,45,0,45,1,0,0,0,PAXGUSDT
2025-05-18 23:51:06.641,0,156,0,157,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.740,0,104,0,104,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.796,0,65,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:51:06.837,0,74,0,75,1,0,0,0,USDCUSDT
2025-05-18 23:51:06.888,0,50,0,50,1,0,0,0,PAXGUSDT
2025-05-18 23:51:07.089,0,64,0,65,1,0,0,0,PAXGUSDT
2025-05-18 23:51:07.138,0,66,0,66,1,0,0,0,USDCUSDT
2025-05-18 23:51:07.499,0,112,0,113,1,0,0,0,PAXGUSDT
2025-05-18 23:51:07.688,0,66,0,67,1,0,0,0,PAXGUSDT
2025-05-18 23:51:07.789,0,59,0,60,1,0,0,0,PAXGUSDT
2025-05-18 23:51:07.901,0,56,0,56,1,0,0,0,PAXGUSDC
2025-05-18 23:51:07.988,0,65,0,65,1,0,0,0,PAXGUSDT
2025-05-18 23:51:08.186,0,62,0,62,1,0,0,0,PAXGUSDT
2025-05-18 23:51:08.238,0,21,0,21,1,0,0,0,USDCUSDT
2025-05-18 23:51:08.295,0,22,0,23,1,0,0,0,PAXGUSDC
2025-05-18 23:51:08.499,0,73,0,74,1,0,0,0,PAXGUSDT
2025-05-18 23:51:08.549,0,34,0,34,1,0,0,0,USDCUSDT
2025-05-18 23:51:08.639,0,40,0,41,1,0,0,0,USDCUSDT
2025-05-18 23:51:08.691,0,76,0,77,1,0,0,0,PAXGUSDT
2025-05-18 23:51:08.736,0,35,0,35,1,0,0,0,USDCUSDT
2025-05-18 23:51:08.887,0,38,0,38,1,0,0,0,PAXGUSDT
2025-05-18 23:51:09.038,0,62,0,62,1,0,0,0,USDCUSDT
2025-05-18 23:51:09.194,0,16,0,16,1,0,0,0,PAXGUSDC
2025-05-18 23:51:09.238,0,20,0,20,1,0,0,0,USDCUSDT
2025-05-18 23:51:09.296,0,24,0,24,1,0,0,0,PAXGUSDC
2025-05-18 23:51:09.538,0,26,0,26,1,0,0,0,USDCUSDT
2025-05-18 23:51:09.738,0,95,0,96,1,0,0,0,USDCUSDT
2025-05-18 23:51:09.888,0,68,0,69,1,0,0,0,PAXGUSDT
2025-05-18 23:51:09.938,0,48,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.087,0,48,0,48,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.237,0,60,0,60,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.287,0,51,0,52,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.336,0,17,0,18,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.386,0,14,0,14,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.487,0,60,0,61,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.495,0,37,0,37,1,0,0,0,PAXGUSDC
2025-05-18 23:51:10.637,0,55,0,56,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.737,0,46,0,47,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.787,0,59,0,60,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.840,0,58,0,59,1,0,0,0,USDCUSDT
2025-05-18 23:51:10.887,0,48,0,49,1,0,0,0,PAXGUSDT
2025-05-18 23:51:10.987,0,44,0,44,1,0,0,0,PAXGUSDT
2025-05-18 23:51:11.099,0,61,0,62,1,0,0,0,PAXGUSDT
2025-05-18 23:51:11.150,0,54,0,55,1,0,0,0,USDCUSDT
2025-05-18 23:51:11.192,0,55,0,56,1,0,0,0,PAXGUSDT
2025-05-18 23:51:11.239,0,47,0,47,1,0,0,0,USDCUSDT
2025-05-18 23:51:11.387,0,56,0,56,1,0,0,0,PAXGUSDT
2025-05-18 23:51:11.487,0,48,0,48,1,0,0,0,PAXGUSDT
2025-05-18 23:51:11.638,0,62,0,62,1,0,0,0,USDCUSDT
2025-05-18 23:51:11.737,0,38,0,38,1,0,0,0,USDCUSDT
2025-05-18 23:51:11.837,0,52,0,53,1,0,0,0,USDCUSDT
2025-05-18 23:51:11.987,0,65,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:51:12.037,0,80,0,80,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.238,0,105,0,105,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.295,0,32,0,32,1,0,0,0,PAXGUSDC
2025-05-18 23:51:12.487,0,20,0,20,1,0,0,0,PAXGUSDT
2025-05-18 23:51:12.536,0,19,0,19,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.638,0,63,0,64,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.696,0,50,0,51,1,0,0,0,PAXGUSDC
2025-05-18 23:51:12.737,0,40,0,41,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.837,0,49,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.888,0,62,0,63,1,0,0,0,PAXGUSDT
2025-05-18 23:51:12.937,0,55,0,55,1,0,0,0,USDCUSDT
2025-05-18 23:51:12.988,0,66,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.038,0,71,0,72,1,0,0,0,USDCUSDT
2025-05-18 23:51:13.095,0,60,0,61,1,0,0,0,PAXGUSDC
2025-05-18 23:51:13.138,0,63,0,64,1,0,0,0,USDCUSDT
2025-05-18 23:51:13.188,0,70,0,71,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.387,0,57,0,57,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.397,0,62,0,62,1,0,0,0,PAXGUSDC
2025-05-18 23:51:13.537,0,49,0,49,1,0,0,0,USDCUSDT
2025-05-18 23:51:13.587,0,63,0,63,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.597,0,87,0,88,1,0,0,0,PAXGUSDC
2025-05-18 23:51:13.637,0,29,0,29,1,0,0,0,USDCUSDT
2025-05-18 23:51:13.688,0,61,0,61,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.737,0,54,0,54,1,0,0,0,USDCUSDT
2025-05-18 23:51:13.791,0,54,0,55,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.888,0,40,0,41,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.987,0,69,0,69,1,0,0,0,PAXGUSDT
2025-05-18 23:51:13.997,0,40,0,40,1,0,0,0,PAXGUSDC
2025-05-18 23:51:14.040,0,63,0,63,1,0,0,0,USDCUSDT
2025-05-18 23:51:14.137,0,50,0,50,1,0,0,0,USDCUSDT
2025-05-18 23:51:14.186,0,68,0,68,1,0,0,0,PAXGUSDT
2025-05-18 23:51:14.395,0,42,0,42,1,0,0,0,PAXGUSDC
2025-05-18 23:51:14.487,0,66,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:51:14.895,0,65,0,65,1,0,0,0,PAXGUSDC
2025-05-18 23:51:15.137,0,36,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:51:15.294,0,18,0,18,1,0,0,0,PAXGUSDC
2025-05-18 23:51:15.337,0,26,0,26,1,0,0,0,USDCUSDT
2025-05-18 23:51:15.540,0,61,0,61,1,0,0,0,USDCUSDT
2025-05-18 23:51:15.595,0,61,0,62,1,0,0,0,PAXGUSDC
2025-05-18 23:51:15.695,0,61,0,62,1,0,0,0,PAXGUSDC
2025-05-18 23:51:15.888,0,83,0,84,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.088,0,71,0,71,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.198,0,67,0,68,1,0,0,0,PAXGUSDC
2025-05-18 23:51:16.237,0,49,0,50,1,0,0,0,USDCUSDT
2025-05-18 23:51:16.291,0,70,0,70,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.337,0,36,0,36,1,0,0,0,USDCUSDT
2025-05-18 23:51:16.393,0,68,0,68,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.441,0,52,0,52,1,0,0,0,USDCUSDT
2025-05-18 23:51:16.538,0,36,0,37,1,0,0,0,USDCUSDT
2025-05-18 23:51:16.589,0,72,0,73,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.596,0,50,0,51,1,0,0,0,PAXGUSDC
2025-05-18 23:51:16.687,0,40,0,40,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.787,0,21,0,21,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.836,0,17,0,17,1,0,0,0,USDCUSDT
2025-05-18 23:51:16.887,0,47,0,47,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.897,0,85,0,86,1,0,0,0,PAXGUSDC
2025-05-18 23:51:16.987,0,63,0,63,1,0,0,0,PAXGUSDT
2025-05-18 23:51:16.997,0,22,0,22,1,0,0,0,PAXGUSDC
2025-05-18 23:51:17.037,0,72,0,72,1,0,0,0,USDCUSDT
2025-05-18 23:51:17.095,0,41,0,42,1,0,0,0,PAXGUSDC
2025-05-18 23:51:17.236,0,54,0,54,1,0,0,0,USDCUSDT
2025-05-18 23:51:17.337,0,68,0,69,1,0,0,0,USDCUSDT
2025-05-18 23:51:17.437,0,50,0,50,1,0,0,0,USDCUSDT
2025-05-18 23:51:17.495,0,58,0,58,1,0,0,0,PAXGUSDC
2025-05-18 23:51:17.689,0,75,0,76,1,0,0,0,PAXGUSDT
2025-05-18 23:51:17.888,0,81,0,82,1,0,0,0,PAXGUSDT
2025-05-18 23:51:17.894,0,61,0,61,1,0,0,0,PAXGUSDC
2025-05-18 23:51:18.037,0,83,0,83,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.090,0,65,0,66,1,0,0,0,PAXGUSDT
2025-05-18 23:51:18.140,0,98,0,98,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.237,0,46,0,46,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.287,0,56,0,57,1,0,0,0,PAXGUSDT
2025-05-18 23:51:18.337,0,51,0,52,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.397,0,65,0,66,1,0,0,0,PAXGUSDC
2025-05-18 23:51:18.437,0,34,0,35,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.538,0,58,0,58,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.693,0,64,0,65,1,0,0,0,PAXGUSDT
2025-05-18 23:51:18.737,0,53,0,54,1,0,0,0,USDCUSDT
2025-05-18 23:51:18.787,0,41,0,41,1,0,0,0,PAXGUSDT
